R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
nloptr,sbplx,Rosenbrock,10,"(-4.1710595949553, 2.18002644833177, 4.65798127232119, -4.21422481769696, 0.344247906468809, 3.03023684304208, 0.426498854067177, -3.98389488225803, 1.20496816700324, 0.907971262931824)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,4.13784997159601,"(-0.991630470622163, 0.99339606453253, 0.991918675985978, 0.986424480907374, 0.974416101482873, 0.950299712802969, 0.903383298800116, 0.816799384067766, 0.666486406128983, 0.444220208479248)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.944077014923096,secs,1
nloptr,cobyla,Rosenbrock,10,"(-4.1710595949553, 2.18002644833177, 4.65798127232119, -4.21422481769696, 0.344247906468809, 3.03023684304208, 0.426498854067177, -3.98389488225803, 1.20496816700324, 0.907971262931824)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,3.98819751783823,"(-0.99310181717018, 0.996314893847072, 0.99764711046886, 0.997844034912809, 0.997002758012032, 0.994651756433339, 0.989600393196075, 0.979428151625487, 0.959416868385067, 0.920362395663042)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.962714672088623,secs,1
nloptr,bobyqa,Rosenbrock,10,"(-4.1710595949553, 2.18002644833177, 4.65798127232119, -4.21422481769696, 0.344247906468809, 3.03023684304208, 0.426498854067177, -3.98389488225803, 1.20496816700324, 0.907971262931824)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,3.98657911234715,"(-0.993263372302544, 0.996606038754214, 0.99824061019642, 0.998988431271521, 0.9992261481062, 0.999073637095642, 0.99845415505522, 0.99705620757093, 0.994179286287964, 0.988392452247497)",2204,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.0869283676147461,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.62653993867015,"(0.505223263829375, 0.241479794004073, 0.118635547790729, -0.0476203169813803, 0.0359403537173135, 0.0157526261232445, -0.0228578228260844, 0.0325913623572006, 0.0166424497914542, -0.00780553138097419)",400,-,-,-,0.955243825912476,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,1.5697056346134,"(0.980382068423491, 0.986952018573575, 0.980686438524802, 0.934248924267231, 0.890422662601093, 0.808296729789084, 0.636395943153248, 0.383242541973712, 0.154126392522655, 0.0167660045829092)",530,1062,-,-,0.93795919418335,secs,1
pso,psoptim,Rosenbrock,10,"(1.58583645476028, 1.11246861051768, 3.35375044960529, 0.0262665539048612, -4.49377823388204, 0.813277328852564, 0.406278341542929, -3.8831956172362, -3.06148674106225, 4.66844814596698)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.271468777577663,"(0.997299994968623, 0.994653336790981, 0.992510076007837, 0.980033504554364, 0.960546261188392, 0.927924511062729, 0.872491828911993, 0.763669301519861, 0.58756666021689, 0.34439401599114)",1600,25600,2,Maximal number of iterations reached,0.94614577293396,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(1.58583645476028, 1.11246861051768, 3.35375044960529, 0.0262665539048612, -4.49377823388204, 0.813277328852564, 0.406278341542929, -3.8831956172362, -3.06148674106225, 4.66844814596698)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.0579722430732878,"(0.998813762233078, 0.997018375115661, 0.993683959802272, 0.991071524441866, 0.985275401884613, 0.973658531595276, 0.948885067600743, 0.896208953426358, 0.806064056542884, 0.648596297125902)",520,-,-,-,0.76620078086853,secs,1
nloptr,sbplx,Rosenbrock,10,"(1.58583645476028, 1.11246861051768, 3.35375044960529, 0.0262665539048612, -4.49377823388204, 0.813277328852564, 0.406278341542929, -3.8831956172362, -3.06148674106225, 4.66844814596698)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.318698478080786,"(0.997522321335717, 0.995091475362676, 0.990250423146821, 0.980563659096148, 0.961395063248264, 0.924372338874944, 0.855715605865075, 0.732153216200168, 0.534102539488849, 0.282390518088074)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.93350076675415,secs,1
nloptr,cobyla,Rosenbrock,10,"(1.58583645476028, 1.11246861051768, 3.35375044960529, 0.0262665539048612, -4.49377823388204, 0.813277328852564, 0.406278341542929, -3.8831956172362, -3.06148674106225, 4.66844814596698)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,1.25823649136244,"(0.993032916366798, 0.985530053218139, 0.971424760565078, 0.942917449496142, 0.889429857706268, 0.797320980542146, 0.638284361764737, 0.407082576116367, 0.167521947782977, 0.0138494514703899)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.942692041397095,secs,1
nloptr,bobyqa,Rosenbrock,10,"(1.58583645476028, 1.11246861051768, 3.35375044960529, 0.0262665539048612, -4.49377823388204, 0.813277328852564, 0.406278341542929, -3.8831956172362, -3.06148674106225, 4.66844814596698)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,3.16296245138693e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999998, 0.999999999999996, 0.999999999999993, 0.999999999999985, 0.99999999999997)",4001,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.154824495315552,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,9.10223881538623,"(0.436076921683964, 0.228640717321623, 0.0394271518233126, 0.0257129303912734, 0.0444300265324739, 0.0851312116977605, -0.000780218660344445, 0.0440652592622186, 0.0587511110517833, -0.0334975580346238)",400,-,-,-,0.98686695098877,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.55111964078306,"(0.9570771380454, 0.93062585229341, 0.863487281034958, 0.743010882596623, 0.558822281958274, 0.318150064079376, 0.105915537349148, 0.0110482347150132, 0.0100306093260301, 0.000102500462916946)",530,1062,-,-,0.902366638183594,secs,1
pso,psoptim,Rosenbrock,10,"(0.327648322563618, 0.21821167320013, 2.52908279886469, 3.72297666268423, 1.70370164792985, -4.17309376643971, -2.05270410282537, -0.122319594956934, -3.05646281456575, 3.02377813030034)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.155400627677584,"(0.998808419554615, 0.996160711980085, 0.99070980891527, 0.985098903422268, 0.973766067010757, 0.95150594492702, 0.90635468848852, 0.820191959407348, 0.673731792742957, 0.452687624105332)",1600,25600,2,Maximal number of iterations reached,0.976815223693848,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(0.327648322563618, 0.21821167320013, 2.52908279886469, 3.72297666268423, 1.70370164792985, -4.17309376643971, -2.05270410282537, -0.122319594956934, -3.05646281456575, 3.02377813030034)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.0961972162817961,"(1.00142912162616, 1.00292699038704, 1.00480865875879, 1.00906852222193, 1.01800096826255, 1.03203471353805, 1.06187022413544, 1.11478281631657, 1.24001626656413, 1.53762291542543)",520,-,-,-,0.829885959625244,secs,1
nloptr,sbplx,Rosenbrock,10,"(0.327648322563618, 0.21821167320013, 2.52908279886469, 3.72297666268423, 1.70370164792985, -4.17309376643971, -2.05270410282537, -0.122319594956934, -3.05646281456575, 3.02377813030034)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,0.19112318631271,"(0.998217985207551, 0.996445129103998, 0.992856127129412, 0.98584199628927, 0.971813957314112, 0.944334178542208, 0.892492240988052, 0.796272984269869, 0.634932545628703, 0.400934447666356)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.05329751968384,secs,1
nloptr,cobyla,Rosenbrock,10,"(0.327648322563618, 0.21821167320013, 2.52908279886469, 3.72297666268423, 1.70370164792985, -4.17309376643971, -2.05270410282537, -0.122319594956934, -3.05646281456575, 3.02377813030034)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.06697405748183,"(-0.99215656784957, 0.994352405656813, 0.993869177673263, 0.990313924935285, 0.982026541833498, 0.965025060680978, 0.931798701053584, 0.868311961135026, 0.753263055374359, 0.566060827429856)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.23440265655518,secs,1
nloptr,bobyqa,Rosenbrock,10,"(0.327648322563618, 0.21821167320013, 2.52908279886469, 3.72297666268423, 1.70370164792985, -4.17309376643971, -2.05270410282537, -0.122319594956934, -3.05646281456575, 3.02377813030034)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,1.02514939823799e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999999, 0.999999999999998, 0.999999999999996, 0.999999999999992, 0.999999999999983)",1971,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.0996665954589844,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.51964156977677,"(0.349231976230677, 0.111610611450921, 0.0439992464641715, 0.0200768854558418, 0.0203752414013785, 0.00364597546414893, -0.0131894246359194, 0.0418474884919267, 0.0501954434673888, 0.0179343958941841)",400,-,-,-,0.927962779998779,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.52726458189934,"(0.965199640261452, 0.937919731019584, 0.881823518878532, 0.791947114006749, 0.62420860929213, 0.351621293246865, 0.120842246500004, 0.0153339565558984, 0.0101113510678, 0.000110008582834278)",530,1062,-,-,0.954877614974976,secs,1
pso,psoptim,Rosenbrock,10,"(0.437325506936759, 1.9071009545587, -0.864382775034755, -0.0971804838627577, -2.36291779670864, 0.0261293398216367, -3.67302904604003, -1.54414288699627, 4.63871609652415, 2.35726334387437)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.249877506351332,"(1.00021349560571, 0.99586185885154, 0.990841091192968, 0.979549246079458, 0.966829045951818, 0.937767971360241, 0.878156400539212, 0.769557980448032, 0.592140731669458, 0.347867303602124)",1600,25600,2,Maximal number of iterations reached,0.998350381851196,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(0.437325506936759, 1.9071009545587, -0.864382775034755, -0.0971804838627577, -2.36291779670864, 0.0261293398216367, -3.67302904604003, -1.54414288699627, 4.63871609652415, 2.35726334387437)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.041473624277239,"(0.999032454851078, 0.997434602709883, 0.994971787735138, 0.990899026036397, 0.990611927978579, 0.986338572541735, 0.986196090950381, 0.97827048401275, 0.965925793060949, 0.932476471715735)",520,-,-,-,0.82941746711731,secs,1
nloptr,sbplx,Rosenbrock,10,"(0.437325506936759, 1.9071009545587, -0.864382775034755, -0.0971804838627577, -2.36291779670864, 0.0261293398216367, -3.67302904604003, -1.54414288699627, 4.63871609652415, 2.35726334387437)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,3.6927727138361,"(0.957700123087311, 0.918443781814293, 0.843556022207557, 0.71732264668868, 0.516695088029736, 0.278090535340559, 0.0843182429336194, 0.0171748262315361, 0.0102233619711324, -0.00016158549327683)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.939187526702881,secs,1
nloptr,cobyla,Rosenbrock,10,"(0.437325506936759, 1.9071009545587, -0.864382775034755, -0.0971804838627577, -2.36291779670864, 0.0261293398216367, -3.67302904604003, -1.54414288699627, 4.63871609652415, 2.35726334387437)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,0.173450608742906,"(0.998408344308752, 0.996787096488816, 0.993527399504757, 0.98701218738583, 0.973906926872661, 0.948367695533558, 0.899010995158926, 0.807468034621485, 0.650348969137824, 0.422899594655146)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.9383385181427,secs,1
nloptr,bobyqa,Rosenbrock,10,"(0.437325506936759, 1.9071009545587, -0.864382775034755, -0.0971804838627577, -2.36291779670864, 0.0261293398216367, -3.67302904604003, -1.54414288699627, 4.63871609652415, 2.35726334387437)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,4.60990591488529e-29,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1.00000000000001)",3115,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.119667291641235,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.92239835820521,"(0.248582173803916, 0.0722186326981567, 0.0486718441896939, 0.000357594336797105, -0.00346297016425333, -0.0215519137227535, 0.0583428644787634, -0.0119912567643323, 0.0162857632180309, -0.0173615466721589)",400,-,-,-,1.0070059299469,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.42397463266934,"(0.95448298663513, 0.93647026351995, 0.882465336090628, 0.787840242895644, 0.601940298946893, 0.365893271756446, 0.138149240986334, 0.0274158203555759, 0.0102268277704425, 0.000125700094035586)",530,1062,-,-,0.88219165802002,secs,1
pso,psoptim,Rosenbrock,10,"(3.47128309309483, -1.65751833934337, -1.19950699387118, 1.73200092744082, 0.457932779099792, -2.55438441643491, -3.68932149140164, -3.6620042915456, -0.651863140519708, -2.64158666832373)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,4.04428634621084,"(-0.992371206169488, 0.995273762636142, 0.994575547677335, 0.991576657520521, 0.983344223436117, 0.969966814283023, 0.942409760827704, 0.889758063574898, 0.791663239993482, 0.626991870583986)",1600,25600,2,Maximal number of iterations reached,0.994542360305786,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(3.47128309309483, -1.65751833934337, -1.19950699387118, 1.73200092744082, 0.457932779099792, -2.55438441643491, -3.68932149140164, -3.6620042915456, -0.651863140519708, -2.64158666832373)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.164876232726461,"(0.996589245742346, 0.996402926568949, 0.992443900189491, 0.984788030821485, 0.977129968921385, 0.95499533859011, 0.911417213966653, 0.851870567110948, 0.728672157855311, 0.538940637284749)",520,-,-,-,0.781402349472046,secs,1
nloptr,sbplx,Rosenbrock,10,"(3.47128309309483, -1.65751833934337, -1.19950699387118, 1.73200092744082, 0.457932779099792, -2.55438441643491, -3.68932149140164, -3.6620042915456, -0.651863140519708, -2.64158666832373)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,1.14006813252314,"(0.99313299210664, 0.986356812314809, 0.973183478486474, 0.947322232388275, 0.899296665354559, 0.809509859017759, 0.65619594584735, 0.438150948604981, 0.194189921867787, 0.0377263243150145)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.928701162338257,secs,1
nloptr,cobyla,Rosenbrock,10,"(3.47128309309483, -1.65751833934337, -1.19950699387118, 1.73200092744082, 0.457932779099792, -2.55438441643491, -3.68932149140164, -3.6620042915456, -0.651863140519708, -2.64158666832373)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,0.033306209097749,"(0.999366844642926, 0.998750590706609, 0.99755931010237, 0.994944500205787, 0.989619753152871, 0.979137306497948, 0.958489255423822, 0.918765627510839, 0.844132740138852, 0.711606158798674)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.936020612716675,secs,1
nloptr,bobyqa,Rosenbrock,10,"(3.47128309309483, -1.65751833934337, -1.19950699387118, 1.73200092744082, 0.457932779099792, -2.55438441643491, -3.68932149140164, -3.6620042915456, -0.651863140519708, -2.64158666832373)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,2.84273422767378e-28,"(1, 1, 1, 1, 0.999999999999999, 0.999999999999998, 0.999999999999996, 0.999999999999993, 0.999999999999986, 0.999999999999972)",2626,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.101048946380615,secs,1
GA,ga,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",400,-,8.76556852894739,"(0.585885618487786, 0.371885356117244, 0.179723369839615, 0.056413093227091, 0.00118762323456529, 0.00594185629792929, -0.00343907614458816, 0.0454600471703681, 0.120492758287137, 0.0327277277457885)",400,-,-,-,0.977629661560059,secs,1
DEoptim,DEoptim,Rosenbrock,10,-,"(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",530,-,3.17180482971415,"(0.975598029273658, 0.952509310718587, 0.913768248627441, 0.853759563962853, 0.698766229843731, 0.474798391367991, 0.197138086685703, 0.0487868338219831, 0.0105454678026475, 0.000104451701914118)",530,1062,-,-,0.920125484466553,secs,1
pso,psoptim,Rosenbrock,10,"(-4.39962064381689, 2.67140306532383, -4.82526895590127, -4.46891031693667, -4.55838634632528, -2.91608390863985, 4.5952202193439, 0.861915068235248, 3.0895495810546, 3.94673462957144)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",1600,-,0.249326504971457,"(0.997584176753972, 0.995007874300079, 0.991644829606667, 0.984053192205739, 0.965863135868105, 0.932715529113463, 0.872675238397716, 0.76655871717304, 0.591490660980951, 0.349429152808038)",1600,25600,2,Maximal number of iterations reached,0.992780447006226,secs,1
ABCoptim,abc_optim,Rosenbrock,10,"(-4.39962064381689, 2.67140306532383, -4.82526895590127, -4.46891031693667, -4.55838634632528, -2.91608390863985, 4.5952202193439, 0.861915068235248, 3.0895495810546, 3.94673462957144)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",520,-,0.123136582405771,"(1.00107674106517, 1.00257907108336, 1.00562173643675, 1.00947888882119, 1.01127349739089, 1.01514967066242, 1.02150073339802, 1.04205163540623, 1.05487964001394, 1.11583874835538)",520,-,-,-,0.781946897506714,secs,1
nloptr,sbplx,Rosenbrock,10,"(-4.39962064381689, 2.67140306532383, -4.82526895590127, -4.46891031693667, -4.55838634632528, -2.91608390863985, 4.5952202193439, 0.861915068235248, 3.0895495810546, 3.94673462957144)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,32000,2.36060582501226,"(0.984153274699241, 0.967192228353152, 0.935446957808117, 0.877551766359031, 0.770779927807964, 0.593026616755991, 0.362718687716632, 0.135719984936391, 0.0280921427321693, 0.000669266632206187)",32000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.94105052947998,secs,1
nloptr,cobyla,Rosenbrock,10,"(-4.39962064381689, 2.67140306532383, -4.82526895590127, -4.46891031693667, -4.55838634632528, -2.91608390863985, 4.5952202193439, 0.861915068235248, 3.0895495810546, 3.94673462957144)","(-5, -5, -5, -5, -5, -5, -5, -5, -5, -5)","(5, 5, 5, 5, 5, 5, 5, 5, 5, 5)",-,28000,6.21170408104237,"(0.786452034273521, 0.617855841262506, 0.37745905420579, 0.152481152573757, 0.0324063704055008, 0.011111151661937, 0.00988641335091848, 0.010252399845075, 0.00962404840945448, -0.000256453903612555)",28000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.945741415023804,secs,1
